year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,5,25,1758,1759,-1,2150,2107,43,UA,535,N560UA,JFK,LAX,351,2475,17,59,2013-05-25T21:00:00Z
2013,9,24,1152,1200,-8,1256,1313,-17,DL,1597,N326NB,JFK,BOS,40,187,12,0,2013-09-24T16:00:00Z
2013,5,20,1305,1300,5,1408,1431,-23,UA,1042,N13113,EWR,ORD,100,719,13,0,2013-05-20T17:00:00Z
2013,12,13,555,600,-5,819,835,-16,DL,904,N358NW,LGA,ATL,115,762,6,0,2013-12-13T11:00:00Z
2013,3,22,828,827,1,1201,1216,-15,B6,403,N649JB,JFK,SJU,197,1598,8,27,2013-03-22T12:00:00Z
2013,12,20,1528,1535,-7,1728,1656,32,US,2037,N947UW,LGA,PHL,44,96,15,35,2013-12-20T20:00:00Z
2013,8,31,1452,1455,-3,1637,1640,-3,MQ,3359,N807MQ,JFK,RDU,67,427,14,55,2013-08-31T18:00:00Z
2013,2,2,1849,1850,-1,2142,2212,-30,DL,2159,N389DA,JFK,MCO,134,944,18,50,2013-02-02T23:00:00Z
2013,10,31,821,810,11,1038,1037,1,FL,346,N925AT,LGA,ATL,111,762,8,10,2013-10-31T12:00:00Z
2013,11,10,1544,1545,-1,1754,1756,-2,EV,4576,N13992,EWR,GRR,116,605,15,45,2013-11-10T20:00:00Z
2013,12,10,655,700,-5,904,911,-7,EV,4155,N13994,EWR,GRR,110,605,7,0,2013-12-10T12:00:00Z
2013,2,21,1028,1030,-2,1241,1254,-13,DL,2343,N309DE,EWR,ATL,115,746,10,30,2013-02-21T15:00:00Z
2013,12,12,1116,1105,11,1303,1242,21,EV,5273,N741EV,LGA,PIT,62,335,11,5,2013-12-12T16:00:00Z
2013,9,7,1317,1325,-8,1459,1534,-35,EV,4417,N16170,EWR,OMA,149,1134,13,25,2013-09-07T17:00:00Z
2013,12,11,835,840,-5,1032,1026,6,9E,2926,N927XJ,JFK,ORD,139,740,8,40,2013-12-11T13:00:00Z
2013,9,20,858,900,-2,1104,1121,-17,DL,485,N358NW,EWR,ATL,94,746,9,0,2013-09-20T13:00:00Z
2013,10,4,849,900,-11,1015,1025,-10,US,2173,N770UW,LGA,DCA,45,214,9,0,2013-10-04T13:00:00Z
2013,12,2,948,949,-1,1233,1237,-4,B6,483,N506JB,JFK,MCO,139,944,9,49,2013-12-02T14:00:00Z
2013,8,8,218,2245,213,320,3,197,B6,486,N228JB,JFK,ROC,47,264,22,45,2013-08-09T02:00:00Z
2013,4,18,1152,1115,37,1421,1406,15,DL,695,N978DL,JFK,MCO,125,944,11,15,2013-04-18T15:00:00Z
2013,10,14,830,835,-5,1019,1045,-26,EV,4638,N18120,EWR,CVG,88,569,8,35,2013-10-14T12:00:00Z
2013,10,22,1005,1010,-5,1134,1158,-24,EV,5208,N753EV,LGA,RIC,62,292,10,10,2013-10-22T14:00:00Z
2013,11,1,728,729,-1,1015,1020,-5,B6,461,N715JB,LGA,PBI,148,1035,7,29,2013-11-01T11:00:00Z
2013,9,20,720,720,0,823,845,-22,WN,1705,N445WN,EWR,BNA,98,748,7,20,2013-09-20T11:00:00Z
2013,8,8,1103,1055,8,1400,1358,2,B6,971,N566JB,LGA,FLL,136,1076,10,55,2013-08-08T14:00:00Z
2013,4,11,924,810,74,1125,1037,48,9E,3538,N932XJ,JFK,MSP,159,1029,8,10,2013-04-11T12:00:00Z
2013,9,8,1714,1720,-6,1940,2030,-50,AA,291,N3DCAA,JFK,AUS,188,1521,17,20,2013-09-08T21:00:00Z
2013,4,10,NA,1545,NA,NA,1907,NA,DL,1982,N911DE,LGA,MIA,NA,1096,15,45,2013-04-10T19:00:00Z
2013,7,26,1709,1659,10,1951,1919,32,DL,2042,N327NB,EWR,ATL,110,746,16,59,2013-07-26T20:00:00Z
2013,11,13,1249,1259,-10,1347,1428,-41,EV,4622,N31131,EWR,BNA,98,748,12,59,2013-11-13T17:00:00Z
2013,5,23,NA,1600,NA,NA,1718,NA,US,2134,NA,LGA,BOS,NA,184,16,0,2013-05-23T20:00:00Z
2013,12,14,28,2136,172,204,2259,185,B6,702,N228JB,JFK,BUF,66,301,21,36,2013-12-15T02:00:00Z
2013,2,17,958,1006,-8,1102,1121,-19,EV,5711,N909EV,JFK,IAD,45,228,10,6,2013-02-17T15:00:00Z
2013,7,29,1203,1210,-7,1402,1350,12,AA,329,N477AA,LGA,ORD,110,733,12,10,2013-07-29T16:00:00Z
2013,6,19,736,730,6,1019,1015,4,UA,793,N411UA,EWR,MCO,132,937,7,30,2013-06-19T11:00:00Z
2013,12,27,1955,1755,120,2115,1942,93,EV,5461,N708EV,LGA,RIC,48,292,17,55,2013-12-27T22:00:00Z
2013,1,30,553,600,-7,822,837,-15,DL,461,N635DL,LGA,ATL,120,762,6,0,2013-01-30T11:00:00Z
2013,11,23,1341,1329,12,1643,1630,13,B6,1401,N503JB,JFK,FLL,165,1069,13,29,2013-11-23T18:00:00Z
2013,12,21,1706,1715,-9,1843,1850,-7,MQ,2949,N611MQ,JFK,BNA,130,765,17,15,2013-12-21T22:00:00Z
2013,3,6,801,810,-9,1017,1020,-3,DL,2119,N967DL,LGA,MSP,148,1020,8,10,2013-03-06T13:00:00Z
2013,4,16,NA,1629,NA,NA,1814,NA,MQ,4415,N720MQ,LGA,RDU,NA,431,16,29,2013-04-16T20:00:00Z
2013,10,9,1352,1400,-8,1445,1506,-21,B6,2480,N337JB,EWR,BOS,37,200,14,0,2013-10-09T18:00:00Z
2013,9,10,1824,1830,-6,2107,2112,-5,B6,711,N775JB,JFK,LAS,287,2248,18,30,2013-09-10T22:00:00Z
2013,10,14,911,915,-4,1113,1111,2,EV,5222,N761ND,EWR,DTW,87,488,9,15,2013-10-14T13:00:00Z
2013,3,3,1632,1640,-8,1814,1857,-43,9E,3442,N902XJ,JFK,CVG,84,589,16,40,2013-03-03T21:00:00Z
2013,10,7,1837,1830,7,2136,2150,-14,DL,442,N557NW,JFK,SEA,329,2422,18,30,2013-10-07T22:00:00Z
2013,7,12,709,715,-6,1015,1030,-15,AA,443,N328AA,JFK,MIA,157,1089,7,15,2013-07-12T11:00:00Z
2013,6,11,1317,1309,8,1426,1424,2,B6,604,N292JB,JFK,PWM,45,273,13,9,2013-06-11T17:00:00Z
2013,7,29,1716,1708,8,1839,1837,2,EV,5824,N13958,EWR,ORF,50,284,17,8,2013-07-29T21:00:00Z
2013,11,20,1857,1901,-4,2222,2243,-21,DL,245,N3741S,JFK,PHX,299,2153,19,1,2013-11-21T00:00:00Z
2013,8,2,1147,1136,11,1354,1338,16,YV,2729,N912FJ,LGA,CLT,95,544,11,36,2013-08-02T15:00:00Z
2013,1,20,1555,1555,0,1749,1746,3,B6,1053,N266JB,JFK,PIT,84,340,15,55,2013-01-20T20:00:00Z
2013,7,11,1854,1857,-3,2101,2112,-11,9E,4059,N835AY,LGA,DAY,89,549,18,57,2013-07-11T22:00:00Z
2013,4,15,1653,1700,-7,1812,1830,-18,MQ,4410,N838MQ,JFK,DCA,58,213,17,0,2013-04-15T21:00:00Z
2013,2,27,1203,1200,3,1311,1309,2,US,2173,N742PS,LGA,DCA,47,214,12,0,2013-02-27T17:00:00Z
2013,5,17,1828,1755,33,2014,1930,44,WN,3962,N793SA,LGA,MDW,110,725,17,55,2013-05-17T21:00:00Z
2013,5,25,1025,1029,-4,1150,1206,-16,EV,4662,N15572,EWR,RDU,64,416,10,29,2013-05-25T14:00:00Z
2013,8,27,1613,1620,-7,1923,1940,-17,AA,1559,N3DWAA,LGA,MIA,133,1096,16,20,2013-08-27T20:00:00Z
2013,6,17,629,634,-5,842,840,2,EV,4091,N23139,EWR,IND,107,645,6,34,2013-06-17T10:00:00Z
2013,8,15,1030,1017,13,1227,1228,-1,UA,1625,N36272,EWR,DEN,214,1605,10,17,2013-08-15T14:00:00Z
2013,4,1,758,810,-12,1018,1030,-12,FL,346,N964AT,LGA,ATL,113,762,8,10,2013-04-01T12:00:00Z
2013,12,16,1958,2000,-2,2127,2135,-8,UA,695,N805UA,LGA,ORD,112,733,20,0,2013-12-17T01:00:00Z
2013,7,8,648,655,-7,842,906,-24,US,71,N667AW,EWR,PHX,269,2133,6,55,2013-07-08T10:00:00Z
2013,12,31,1803,1805,-2,2109,2107,2,UA,587,N401UA,EWR,LAS,325,2227,18,5,2013-12-31T23:00:00Z
2013,7,11,800,800,0,1136,1104,32,B6,1511,N595JB,EWR,RSW,147,1068,8,0,2013-07-11T12:00:00Z
2013,9,30,1815,1803,12,2113,2117,-4,UA,1165,N76522,EWR,LAX,299,2454,18,3,2013-09-30T22:00:00Z
2013,1,14,1218,1217,1,1632,1556,36,UA,1227,N33266,EWR,PHX,349,2133,12,17,2013-01-14T17:00:00Z
2013,2,20,1932,1940,-8,2126,2125,1,MQ,3783,N534MQ,JFK,CMH,81,483,19,40,2013-02-21T00:00:00Z
2013,7,28,1557,1555,2,1906,1846,20,UA,1087,N37465,EWR,MCO,138,937,15,55,2013-07-28T19:00:00Z
2013,12,9,1735,1600,95,1958,1822,96,EV,4684,N16963,EWR,SDF,123,642,16,0,2013-12-09T21:00:00Z
2013,4,27,1804,1815,-11,1952,2034,-42,9E,3542,N925XJ,JFK,MSP,150,1029,18,15,2013-04-27T22:00:00Z
2013,11,14,1853,1900,-7,2104,2124,-20,9E,3445,N937XJ,LGA,DSM,159,1031,19,0,2013-11-15T00:00:00Z
2013,6,23,1625,1629,-4,1837,1853,-16,US,17,N535UW,JFK,PHX,279,2153,16,29,2013-06-23T20:00:00Z
2013,8,2,2002,1929,33,2221,2212,9,UA,1506,N39415,EWR,LAS,292,2227,19,29,2013-08-02T23:00:00Z
2013,7,15,1148,1145,3,1328,1340,-12,MQ,3546,N528MQ,LGA,MSP,131,1020,11,45,2013-07-15T15:00:00Z
2013,1,12,726,730,-4,1021,1040,-19,AA,715,N499AA,LGA,DFW,207,1389,7,30,2013-01-12T12:00:00Z
2013,9,15,627,630,-3,835,848,-13,DL,575,N308DE,EWR,ATL,107,746,6,30,2013-09-15T10:00:00Z
2013,10,8,1448,1459,-11,1820,1814,6,AA,2297,N3FFAA,LGA,MIA,168,1096,14,59,2013-10-08T18:00:00Z
2013,12,2,659,700,-1,1040,1037,3,DL,430,N624AG,JFK,SFO,369,2586,7,0,2013-12-02T12:00:00Z
2013,6,1,637,640,-3,1021,1040,-19,AA,413,N3ANAA,JFK,SJU,199,1598,6,40,2013-06-01T10:00:00Z
2013,2,25,NA,1200,NA,NA,1448,NA,B6,523,N640JB,EWR,MCO,NA,937,12,0,2013-02-25T17:00:00Z
2013,12,24,2245,2255,-10,2352,2356,-4,B6,718,N294JB,JFK,BOS,38,187,22,55,2013-12-25T03:00:00Z
2013,9,26,1255,1259,-4,1602,1555,7,UA,1280,N24702,LGA,IAH,189,1416,12,59,2013-09-26T16:00:00Z
2013,5,26,1613,1614,-1,1825,1823,2,EV,4571,N34110,EWR,SAV,100,708,16,14,2013-05-26T20:00:00Z
2013,3,3,1600,1600,0,1903,1931,-28,DL,1043,N3769L,JFK,SEA,327,2422,16,0,2013-03-03T21:00:00Z
2013,2,2,1725,1725,0,2047,2055,-8,UA,512,N510UA,JFK,SFO,356,2586,17,25,2013-02-02T22:00:00Z
2013,2,26,717,700,17,1050,1025,25,UA,309,N510UA,JFK,SFO,356,2586,7,0,2013-02-26T12:00:00Z
2013,4,3,1707,1700,7,2024,2025,-1,AA,181,N339AA,JFK,LAX,341,2475,17,0,2013-04-03T21:00:00Z
2013,8,22,642,645,-3,749,752,-3,B6,318,N358JB,JFK,BOS,40,187,6,45,2013-08-22T10:00:00Z
2013,7,25,1702,1708,-6,1812,1837,-25,EV,5824,N16987,EWR,ORF,54,284,17,8,2013-07-25T21:00:00Z
2013,6,28,1413,1354,19,1700,1642,18,UA,1004,N73251,EWR,LAX,324,2454,13,54,2013-06-28T17:00:00Z
2013,10,3,1453,1454,-1,1702,1712,-10,UA,1107,N37422,EWR,DEN,227,1605,14,54,2013-10-03T18:00:00Z
2013,8,25,857,900,-3,1058,1120,-22,DL,485,N322NB,EWR,ATL,93,746,9,0,2013-08-25T13:00:00Z
2013,3,5,1257,1300,-3,1526,1521,5,EV,4950,N712EV,EWR,ATL,114,746,13,0,2013-03-05T18:00:00Z
2013,8,27,1057,1055,2,1450,1445,5,B6,403,N658JB,JFK,SJU,194,1598,10,55,2013-08-27T14:00:00Z
2013,1,10,1659,1700,-1,2030,2049,-19,DL,31,N723TW,JFK,SFO,368,2586,17,0,2013-01-10T22:00:00Z
2013,3,31,2135,2130,5,25,16,9,B6,383,N566JB,LGA,FLL,154,1076,21,30,2013-04-01T01:00:00Z
2013,1,25,829,830,-1,1108,1106,2,F9,835,N214FR,LGA,DEN,248,1620,8,30,2013-01-25T13:00:00Z
2013,5,17,629,635,-6,845,909,-24,UA,573,N446UA,EWR,PHX,287,2133,6,35,2013-05-17T10:00:00Z
2013,9,4,1857,1903,-6,2014,2034,-20,EV,4195,N14568,EWR,BNA,105,748,19,3,2013-09-04T23:00:00Z
2013,1,14,1636,1644,-8,1854,1847,7,EV,4411,N13978,EWR,MEM,176,946,16,44,2013-01-14T21:00:00Z
2013,7,11,1425,1425,0,1549,1554,-5,B6,2402,N348JB,JFK,BUF,57,301,14,25,2013-07-11T18:00:00Z
2013,4,12,NA,1230,NA,NA,1355,NA,WN,1964,N727SW,LGA,MKE,NA,738,12,30,2013-04-12T16:00:00Z
2013,7,3,1233,1200,33,1611,1436,95,DL,1947,N614DL,LGA,ATL,116,762,12,0,2013-07-03T16:00:00Z
2013,9,28,1924,1930,-6,2220,2250,-30,AA,235,N3EPAA,JFK,SEA,329,2422,19,30,2013-09-28T23:00:00Z
2013,2,28,1620,1555,25,1742,1725,17,B6,12,N353JB,JFK,SYR,47,209,15,55,2013-02-28T20:00:00Z
2013,4,23,1259,1300,-1,1420,1420,0,WN,2152,N410WN,EWR,BNA,107,748,13,0,2013-04-23T17:00:00Z
2013,1,27,1013,1005,8,1307,1315,-8,UA,454,N422UA,EWR,FLL,158,1065,10,5,2013-01-27T15:00:00Z
2013,1,28,1452,1500,-8,1554,1608,-14,US,2132,N946UW,LGA,BOS,44,184,15,0,2013-01-28T20:00:00Z
2013,12,5,2323,2010,193,101,2130,211,EV,4224,N16976,EWR,MKE,134,725,20,10,2013-12-06T01:00:00Z
2013,4,26,558,601,-3,716,720,-4,EV,4608,N13124,EWR,MKE,115,725,6,1,2013-04-26T10:00:00Z
2013,1,3,658,655,3,932,942,-10,B6,203,N523JB,JFK,LAS,294,2248,6,55,2013-01-03T11:00:00Z
2013,10,2,1523,1525,-2,1723,1726,-3,EV,4576,N14960,EWR,GRR,91,605,15,25,2013-10-02T19:00:00Z
2013,3,28,1011,1015,-4,1219,1240,-21,US,75,N647AW,EWR,PHX,273,2133,10,15,2013-03-28T14:00:00Z
2013,3,9,1157,1145,12,1410,1417,-7,EV,4679,N16976,EWR,JAX,114,820,11,45,2013-03-09T16:00:00Z
2013,8,15,834,834,0,1033,1032,1,B6,219,N358JB,JFK,CLT,87,541,8,34,2013-08-15T12:00:00Z
2013,7,1,NA,1245,NA,NA,1354,NA,B6,316,N231JB,JFK,SYR,NA,209,12,45,2013-07-01T16:00:00Z
2013,2,21,1622,1610,12,1852,1917,-25,DL,91,N3739P,JFK,LAS,304,2248,16,10,2013-02-21T21:00:00Z
2013,6,29,1454,1455,-1,1757,1804,-7,UA,471,N834UA,EWR,RSW,171,1068,14,55,2013-06-29T18:00:00Z
2013,1,16,1143,1140,3,1512,1450,22,DL,930,N323NB,LGA,FLL,168,1076,11,40,2013-01-16T16:00:00Z
2013,7,1,1100,1100,0,1251,1253,-2,EV,5545,N758EV,EWR,DTW,82,488,11,0,2013-07-01T15:00:00Z
2013,3,27,1232,1110,82,1420,1315,65,DL,1031,N320NB,LGA,DTW,78,502,11,10,2013-03-27T15:00:00Z
2013,3,26,1554,1600,-6,1854,1934,-40,DL,1461,N727TW,JFK,LAX,338,2475,16,0,2013-03-26T20:00:00Z
2013,8,28,1741,1330,251,2017,1638,219,B6,431,N657JB,LGA,SRQ,136,1047,13,30,2013-08-28T17:00:00Z
2013,8,23,1255,1255,0,1535,1609,-34,UA,1700,N37420,EWR,SFO,315,2565,12,55,2013-08-23T16:00:00Z
2013,3,7,1730,1720,10,1909,1915,-6,AA,1351,N3ERAA,JFK,ORD,115,740,17,20,2013-03-07T22:00:00Z
2013,5,2,929,935,-6,1045,1054,-9,B6,20,N267JB,JFK,ROC,46,264,9,35,2013-05-02T13:00:00Z
2013,8,28,1604,1535,29,1758,1750,8,WN,1873,N555LV,EWR,DEN,212,1605,15,35,2013-08-28T19:00:00Z
2013,10,4,1154,1159,-5,1258,1259,-1,B6,1191,N228JB,JFK,ACK,38,199,11,59,2013-10-04T15:00:00Z
2013,7,24,1640,1620,20,1956,1945,11,AA,1467,N3JKAA,LGA,MIA,149,1096,16,20,2013-07-24T20:00:00Z
2013,7,12,1738,1735,3,2111,2108,3,DL,1543,N710TW,JFK,SEA,320,2422,17,35,2013-07-12T21:00:00Z
2013,12,4,1256,1300,-4,1539,1540,-1,DL,781,N977DL,LGA,ATL,116,762,13,0,2013-12-04T18:00:00Z
2013,2,24,1939,1900,39,2108,2041,27,UA,1727,N38424,EWR,ORD,114,719,19,0,2013-02-25T00:00:00Z
2013,2,11,1038,1043,-5,1412,1340,32,UA,406,N667UA,EWR,IAH,246,1400,10,43,2013-02-11T15:00:00Z
2013,7,16,2111,2040,31,2319,2235,44,MQ,3603,N735MQ,LGA,DTW,72,502,20,40,2013-07-17T00:00:00Z
2013,6,24,2111,1559,312,28,1925,303,DL,1373,N941DL,JFK,MIA,143,1089,15,59,2013-06-24T19:00:00Z
2013,8,9,826,830,-4,954,950,4,AA,1838,N3CJAA,JFK,BOS,47,187,8,30,2013-08-09T12:00:00Z
2013,10,29,855,900,-5,1007,1022,-15,B6,586,N804JB,JFK,ROC,49,264,9,0,2013-10-29T13:00:00Z
2013,12,9,1014,812,122,1342,1034,NA,EV,4407,N13908,EWR,OMA,NA,1134,8,12,2013-12-09T13:00:00Z
2013,10,8,1142,1154,-12,1259,1308,-9,EV,3807,N16954,EWR,ORF,49,284,11,54,2013-10-08T15:00:00Z
2013,5,2,551,600,-9,736,755,-19,DL,731,N360NB,LGA,DTW,73,502,6,0,2013-05-02T10:00:00Z
2013,11,19,1310,1315,-5,1516,1506,10,US,802,N197UW,EWR,CLT,92,529,13,15,2013-11-19T18:00:00Z
2013,5,19,1908,1755,73,2205,2115,50,DL,1394,N3745B,JFK,PDX,298,2454,17,55,2013-05-19T21:00:00Z
2013,9,23,648,650,-2,850,908,-18,UA,343,N563UA,LGA,DEN,212,1620,6,50,2013-09-23T10:00:00Z
2013,10,5,856,900,-4,1152,1211,-19,DL,120,N6712B,JFK,LAX,305,2475,9,0,2013-10-05T13:00:00Z
2013,1,25,26,1850,336,225,2055,330,US,1491,N181UW,LGA,CLT,82,544,18,50,2013-01-25T23:00:00Z
2013,3,4,1639,1645,-6,1839,1858,-19,9E,3881,N8751D,EWR,CVG,97,569,16,45,2013-03-04T21:00:00Z
2013,3,8,1203,1030,93,1556,1410,106,VX,23,N847VA,JFK,SFO,345,2586,10,30,2013-03-08T15:00:00Z
2013,12,11,1926,1915,11,2210,2208,2,UA,866,N842UA,EWR,LAS,309,2227,19,15,2013-12-12T00:00:00Z
2013,11,7,731,736,-5,911,920,-9,B6,885,N323JB,JFK,RDU,78,427,7,36,2013-11-07T12:00:00Z
2013,10,9,955,1005,-10,1219,1236,-17,B6,411,N585JB,JFK,LAS,292,2248,10,5,2013-10-09T14:00:00Z
2013,1,28,554,601,-7,911,918,-7,UA,1030,N14118,JFK,LAX,353,2475,6,1,2013-01-28T11:00:00Z
2013,5,5,1240,1245,-5,1330,1350,-20,AA,1850,N3KGAA,JFK,BOS,33,187,12,45,2013-05-05T16:00:00Z
2013,10,25,1931,1930,1,2233,2125,68,MQ,3349,N543MQ,LGA,MSP,155,1020,19,30,2013-10-25T23:00:00Z
2013,8,20,2130,2040,50,2240,2154,46,B6,2680,N590JB,EWR,BOS,42,200,20,40,2013-08-21T00:00:00Z
2013,4,15,1640,1645,-5,1824,1850,-26,DL,1473,N340NB,LGA,MEM,142,963,16,45,2013-04-15T20:00:00Z
2013,12,1,1521,1529,-8,1643,1705,-22,UA,1638,N38443,EWR,CLE,64,404,15,29,2013-12-01T20:00:00Z
2013,7,31,1854,1840,14,2100,2109,-9,9E,4245,N8477R,JFK,CHS,87,636,18,40,2013-07-31T22:00:00Z
2013,11,8,1054,1100,-6,1221,1231,-10,UA,223,N849UA,EWR,ORD,116,719,11,0,2013-11-08T16:00:00Z
2013,3,24,1027,956,31,1313,1251,22,UA,683,N530UA,EWR,TPA,148,997,9,56,2013-03-24T13:00:00Z
2013,4,17,914,916,-2,1134,1125,9,EV,4087,N36915,EWR,IND,108,645,9,16,2013-04-17T13:00:00Z
2013,5,8,1937,1709,148,2233,1905,208,EV,4658,N13118,EWR,CHS,95,628,17,9,2013-05-08T21:00:00Z
2013,10,31,820,830,-10,1034,1027,7,DL,1157,N322NB,EWR,MSP,162,1008,8,30,2013-10-31T12:00:00Z
2013,5,13,1017,959,18,1119,1133,-14,UA,536,N448UA,EWR,ORD,101,719,9,59,2013-05-13T13:00:00Z
2013,6,10,1308,1300,8,1554,1555,-1,VX,165,N632VA,EWR,LAX,320,2454,13,0,2013-06-10T17:00:00Z
2013,5,10,1729,1731,-2,2047,2044,3,B6,359,N591JB,JFK,BUR,321,2465,17,31,2013-05-10T21:00:00Z
2013,8,28,725,728,-3,928,957,-29,UA,1682,N14219,EWR,DEN,218,1605,7,28,2013-08-28T11:00:00Z
2013,1,16,1257,1200,57,1351,1304,47,B6,1174,N197JB,EWR,BOS,35,200,12,0,2013-01-16T17:00:00Z
2013,9,30,2009,2000,9,2238,2300,-22,VX,415,N844VA,JFK,LAX,303,2475,20,0,2013-10-01T00:00:00Z
2013,8,29,2034,2040,-6,2239,2259,-20,EV,4085,N18102,EWR,OMA,149,1134,20,40,2013-08-30T00:00:00Z
2013,8,4,2124,2054,30,2359,2354,5,UA,1682,N39475,EWR,FLL,131,1065,20,54,2013-08-05T00:00:00Z
2013,6,28,749,750,-1,1023,1030,-7,AA,715,N4YMAA,LGA,DFW,186,1389,7,50,2013-06-28T11:00:00Z
2013,7,8,558,600,-2,710,725,-15,AA,301,N526AA,LGA,ORD,109,733,6,0,2013-07-08T10:00:00Z
2013,3,18,625,630,-5,808,807,1,B6,905,N323JB,JFK,ORD,139,740,6,30,2013-03-18T10:00:00Z
2013,9,7,1432,1434,-2,1531,1559,-28,YV,3762,N513MJ,LGA,IAD,45,229,14,34,2013-09-07T18:00:00Z
2013,10,28,734,740,-6,938,945,-7,EV,4111,N11547,EWR,CHS,99,628,7,40,2013-10-28T11:00:00Z
2013,7,14,1800,1735,25,1924,1915,9,WN,19,N797MX,EWR,STL,113,872,17,35,2013-07-14T21:00:00Z
2013,8,27,1500,1500,0,1746,1758,-12,B6,83,N554JB,JFK,MCO,119,944,15,0,2013-08-27T19:00:00Z
2013,12,24,1554,1559,-5,1821,1841,-20,DL,847,N911DL,LGA,ATL,120,762,15,59,2013-12-24T20:00:00Z
2013,5,9,748,759,-11,955,1020,-25,EV,4991,N754EV,LGA,MCI,162,1107,7,59,2013-05-09T11:00:00Z
2013,11,26,758,800,-2,857,912,-15,B6,1418,N537JB,JFK,BOS,39,187,8,0,2013-11-26T13:00:00Z
2013,9,4,1306,1310,-4,1419,1429,-10,EV,5797,N14905,EWR,RIC,52,277,13,10,2013-09-04T17:00:00Z
2013,11,8,1355,1359,-4,1523,1534,-11,EV,4171,N13997,EWR,MSN,133,799,13,59,2013-11-08T18:00:00Z
2013,9,3,1422,1420,2,1551,1553,-2,FL,721,N966AT,LGA,CAK,64,397,14,20,2013-09-03T18:00:00Z
2013,8,10,1628,1600,28,1919,1849,30,B6,543,N554JB,EWR,PBI,150,1023,16,0,2013-08-10T20:00:00Z
2013,9,7,1823,1815,8,2115,2122,-7,DL,17,N1604R,JFK,LAX,303,2475,18,15,2013-09-07T22:00:00Z
2013,5,7,712,712,0,950,1033,-43,UA,1496,N27733,EWR,SNA,308,2434,7,12,2013-05-07T11:00:00Z
2013,3,17,1825,1830,-5,2015,2015,0,MQ,4674,N503MQ,LGA,CLE,83,419,18,30,2013-03-17T22:00:00Z
2013,8,12,628,630,-2,NA,825,NA,MQ,3676,N520MQ,LGA,CLT,NA,544,6,30,2013-08-12T10:00:00Z
2013,10,7,1829,1629,120,2120,1933,107,B6,1161,N760JB,LGA,PBI,143,1035,16,29,2013-10-07T20:00:00Z
2013,6,26,1608,1459,69,1814,1659,75,EV,4572,N14902,EWR,GSP,90,594,14,59,2013-06-26T18:00:00Z
2013,9,22,1826,1830,-4,2109,2140,-31,B6,305,N760JB,EWR,FLL,145,1065,18,30,2013-09-22T22:00:00Z
2013,9,3,1853,1838,15,2022,2017,5,B6,1202,N247JB,JFK,BUF,56,301,18,38,2013-09-03T22:00:00Z
2013,12,27,1242,1100,102,1345,1223,82,EV,5349,N708EV,LGA,BTV,47,258,11,0,2013-12-27T16:00:00Z
2013,11,24,1938,1906,32,2248,2220,28,UA,1149,N28478,EWR,SEA,336,2402,19,6,2013-11-25T00:00:00Z
2013,9,3,1541,1545,-4,1731,1733,-2,9E,3459,N921XJ,JFK,BNA,106,765,15,45,2013-09-03T19:00:00Z
2013,6,11,1118,1130,-12,1303,1327,-24,US,1085,N167US,LGA,CLT,81,544,11,30,2013-06-11T15:00:00Z
2013,7,28,715,720,-5,945,958,-13,UA,1144,N39450,EWR,MCO,136,937,7,20,2013-07-28T11:00:00Z
2013,3,23,848,827,21,1222,1216,6,B6,403,N629JB,JFK,SJU,189,1598,8,27,2013-03-23T12:00:00Z
2013,4,24,1433,1435,-2,1729,1738,-9,B6,347,N298JB,JFK,SRQ,152,1041,14,35,2013-04-24T18:00:00Z
2013,7,25,2135,2030,65,2239,2202,37,9E,4079,N8492C,JFK,BWI,38,184,20,30,2013-07-26T00:00:00Z
2013,3,24,1300,1300,0,1401,1406,-5,B6,1006,N258JB,JFK,BOS,41,187,13,0,2013-03-24T17:00:00Z
2013,8,20,657,700,-3,1008,1004,4,DL,763,N197DN,JFK,LAX,338,2475,7,0,2013-08-20T11:00:00Z
2013,2,8,1157,1200,-3,1307,1303,4,B6,1174,N339JB,EWR,BOS,34,200,12,0,2013-02-08T17:00:00Z
2013,10,3,1058,1100,-2,1257,1223,34,UA,798,N823UA,EWR,ORD,112,719,11,0,2013-10-03T15:00:00Z
2013,7,14,1946,1955,-9,2054,2116,-22,EV,4969,N752EV,LGA,MHT,37,195,19,55,2013-07-14T23:00:00Z
2013,9,3,1615,1620,-5,1945,1940,5,AA,1410,N3BLAA,LGA,MIA,162,1096,16,20,2013-09-03T20:00:00Z
2013,3,27,1945,1935,10,2057,2056,1,9E,3650,N8896A,JFK,PHL,29,94,19,35,2013-03-27T23:00:00Z
2013,4,4,744,748,-4,1051,1050,1,B6,201,N561JB,JFK,FLL,165,1069,7,48,2013-04-04T11:00:00Z
2013,8,20,1712,1710,2,1924,2005,-41,AA,257,N617AA,JFK,LAS,286,2248,17,10,2013-08-20T21:00:00Z
2013,7,2,2137,2057,40,17,2359,18,UA,1241,N35271,EWR,TPA,138,997,20,57,2013-07-03T00:00:00Z
2013,11,21,1956,1910,46,2226,2209,17,DL,2159,N916DE,JFK,MCO,123,944,19,10,2013-11-22T00:00:00Z
2013,4,30,1537,1447,50,1732,1639,53,EV,3853,N14952,EWR,CMH,74,463,14,47,2013-04-30T18:00:00Z
